channel,message_id,date,text,source
devops_jobs_feed,21778,2025-10-13 09:18:52,"Публикатор: Nelly
Обсуждение: @devops_jobs
#vacancy #DevOps #fulltime #вакансия #remote #sre #ML

    Компания: Selecty (KA)

    Позиция: MLOps инженер/ SRE Инженер
    Формат работы: Удаленно,Россия
    Заработная плата:  от 300 до 440 k gross ( зависит от формата оформления)
    Оформление: ТК/ИП

 Крупнейшая частная страховая компания в поисках SRE-инженера со знаниями ML или желанием его изучать:

Пишите: @NellyLirika 

 Мы ожидаем:

SRE с хорошим техническим бекграундом( опыт от 3-х лет)
Хорошее знание linux, nginx
Умение работать с различными сетевыми устройствами
Умение работать с микросегментированными сетями
Умение работать с GPU, уметь на них запускать нейросети, проводить диагностику, использовать различные средства для оптимизации работы в нейросетях на GPU

Тебе предстоит:

нужно сопровождать в части SRE задач инновационные проекты в части genAI , 60% работы - правильно доступы выдать ACL , возможно разобраться с Cillium и сделать правильно Network Policy ( коллеги помогут если что) 
20% задач - наладить CI , помочь упаковать в контейнер софт , разложить сертификаты
10% задач могут быть ""рутиной"" - люди обращаются по вопросам работы системы , если функционал не реализован , то иногда руками надо что-то выгрузить
 10% поднять сеть с Hugginface разложить на GPU, разобраться с драйверами и тп


Комфортные условия от ""Selecty"":

― Официальное оформление в аккредитованную IT компанию;
― Гибкий график работы, начало рабочего дня (согласуется с руководителем);
― ДМС со стоматологией, начиная с ИС;
― Скидки на изучение иностранных языков от Skyeng: корпоративная скидка 20% на занятия для сотрудника и его родственников;
― Реферальная программа: бонус за рекомендации;
― Скидки на фитнес от Xfit;
― Скидки на кино от КАРО;
― Техника для работы.

Место для откликов: @NellyLirika ( прошу обращать внимание что локация РФ)",telegram
devops_jobs_feed,21777,2025-10-13 08:42:50,"Публикатор: Nelly
Обсуждение: @devops_jobs
#вакансия #vacancy #devops #senior #banking #удаленка

    Компания: Selecty (KA)

    Позиция: Senior Mlops/DevOps
    Формат работы:  удаленка РФ + дружественные страны
    Заработная плата:  от 400 до 527 k gross ( зависит от формата оформления)
    Оформление: ТК/ИП

Ищем опытного инженера в команду развития централизованной MLOps-инфраструктуры для моделей машинного обучения банка. 
Мы развиваем единую MLOps - экосистему банка. 

Среда разработки моделей / пайплайны train и inference 
Среда исполнения моделей и пайплайны доставки 
Среда немодельных сервисов 
Feature Store 
AutoML 
A/B тестирование 
RAG/LLM 

Основной стек: Jupyterhub, Airflow, ArgoWF, MLflow, Seldon core, Python, Hadoop (spark, hdfs), Docker, OpenShift/Kubernetes, longhorn, Jenkins, Kafka, Redis, PostgreSQL, vLLM, Kserv 

Чем предстоит заниматься:

Конфигурировать и разворачивать инфраструктурные компоненты 
Адаптировать/разрабатывать с нуля автоматизированные пайплайны под актуальные бизнес-задачи (RAG, ML, noML) 
Создавать и поддерживать пользовательские инструменты для работы в едином ML-контуре применения и обучения 
Масштабировать разрабатываемые системы и инструменты для управления жизненным циклом моделей машинного обучения 

Что мы ожидаем от кандидата:

Опыт DevOps от 3х лет (docker, helm, jenkins\gitlab CI, python) 
Опыт ML/MLOps от 1 года (airflow, jupyterhub, mlflow, seldon, cuda) 
Опыт администрирования Kubernetes от 2х лет 
Опыт работы Hadoop, Spark, Kafka, ELK 

Комфортные условия от ""Selecty"":

—Удаленка
― Официальное оформление в аккредитованную IT компанию;
― Гибкий график работы, начало рабочего дня (согласуется с руководителем);
― ДМС со стоматологией, начиная с ИС;
― Скидки на изучение иностранных языков от Skyeng: корпоративная скидка 20% на занятия для сотрудника и его родственников;
― Реферальная программа: бонус за рекомендации;
― Скидки на фитнес от Xfit;
― Скидки на кино от КАРО;
― Техника для работы.

Присоединиться к команде :  @NellyLirika",telegram
devops_jobs_feed,21755,2025-10-07 14:36:58,"Публикатор: Виктория Орлик | Поиск и подбор ИТ
Обсуждение: @devops_jobs
#вакансия #удаленка #DevOps #SRE #remote

 Senior DevOps / SRE Engineer

Компания: D2C Tech (экосистема сервисов Qlean, участник Skolkovo)
Формат: полностью удаленно (только Россия)
Вилка: от 420.000р до 480.000р net
Оформление: ТК РФ, «белая» зарплата с 1-го дня (есть IT-аккредитация) 

Компания разрабатывает платформу бытовых сервисов для десятков тысяч пользователей: уборка, химчистка, доставка товаров и бытовой ИИ-помощник. 

За прошлый год команда выпустила 3 мобильных приложения (Qlean Point, Domplus Pro, Warehouse Pro), в работе Delivery Pro для курьеров. 
Подключено более 800 пунктов приёма по Москве и МО.

Челленджи на ближайший год:
- Внедрить “канареечный” деплой
- Совместно с dev-командой сделать план развития платформы
- Автоматизировать бэкапы и обновление кластеров Kubernetes
- Подготовить и развернуть BI-инструменты
- Поддерживать и оптимизировать DWH на PostgreSQL

Stack:
Kubernetes, Yandex Cloud, Go, Node.js, GitLab CI, Terraform, Ansible, ArgoCD, PostgreSQL, Redis, RabbitMQ, Prometheus, Thanos, ELK, Loki, Vault, Envoy, OPA, Nginx.

Что предлагаем:
- Рост до главного DevOps инженера с управлением всей инфраструктурой
- Современный стек и возможность реально влиять на архитектуру
- Индексация ЗП 5% каждый год
- Компенсация НДФЛ при достижении 15-18% границ, сохраняя вашу ставку 13%
- Мощный ноутбук и компенсация коворкинга (после ИС)
- Работа в драйвовой команде с сильным менеджментом 

Процесс интервью:
Отклик → HR-интервью → Тех. интервью → Интервью с СТО → Оффер

*Полное описание вакансии в telegraph: https://telegra.ph/Senior-DevOps---SRE-inzhener--D2C-Tech-10-02

 Для отклика — Виктория (IT HR, Hunt Rangers): https://docs.google.com/forms/d/e/1FAIpQLSfvZUGzfN0dsW_p7QDHvboXmfMFmElix1Ac8a8kYkdNPiqshg/viewform?usp=dialog",telegram
devops_jobs_feed,21750,2025-10-07 07:19:14,"Публикатор: Margarita Ivanishcheva
Обсуждение: @devops_jobs
#вакансия  #k8s #Jupyterhub  #Airflow #ArgoWF #MLflow #Seldon_core  #Python #Hadoop #spark #hdfs #Docker #OpenShift #Kubernetes  #longhorn #Jenkins  #Kafka #Redis #PostgreSQL #vLLM  #Kserv 

Добрый день 

Ищем опытного инженера в команду развития централизованной MLOps-инфраструктуры для моделей машинного обучения в единую экосистему крупного банка. 

Формат работы - удаленно, можно вне РФ
Доход   от 440 000 до 466700 руб гросс по ТК РФ
или от 500 000 до 527 000 гросс по ИП
Откликнуться  @ivmargarita

Среды 
разработки моделей / пайплайны train и inference 
 исполнения моделей и пайплайны доставки 
Среда немодельных сервисов 
Feature Store 
AutoML 
A/B тестирование 
RAG/LLM 

Основной стек: Jupyterhub, Airflow, ArgoWF, MLflow, Seldon core, Python, Hadoop (spark, hdfs), Docker, OpenShift/Kubernetes, longhorn, Jenkins, Kafka, Redis, PostgreSQL, vLLM, Kserv 

Чем предстоит заниматься: 
- Конфигурировать и разворачивать инфраструктурные компоненты 
- Адаптировать/разрабатывать с нуля автоматизированные пайплайны под актуальные бизнес-задачи (RAG, ML, noML) 
- Создавать и поддерживать пользовательские инструменты для работы в едином ML-контуре применения и обучения 
- Масштабировать разрабатываемые системы и инструменты для управления жизненным циклом моделей машинного обучения 

Что мы ожидаем от кандидата: 
Опыт DevOps от 3х лет (decker, helm, jenkins\gitlab CI, python) 
Опыт ML/MLOps от 1 года (airflow, jupyterhub, mlflow, seldon, cuda) 
Опыт администрирования Kubernetes от 2х лет 
 Опыт работы Hadoop, Spark, Kafka, ELK 

Личные качества: 
Самостоятельность в доведении задач до результата 
Проактивность и инициативность в предложениях по рефакторингу 
Полное погружение в инфраструктуру и команду 
Командность, готовность помогать коллегам и пользователям 
Умение собрать общую картину ожидаемого результата, вместо решения конкретно поставленной задачи 


Что мы предлагаем: 

Работа в agile-команде 
Работу из офиса, гибридный или удаленный формат работы (на выбор) 
Сложные и интересные задачи, современный стек технологий 
Возможность вертикального и горизонтального карьерного роста: регулярно проходят тренинги, вебинары, митапы и демо-дни 
Доступ к бесплатным корпоративным библиотекам Alpina Digital, MyBook и бизнес-изданий 
Оформление по ТК РФ или ИП в аккредитованную ИТ компаню
ДМС со стоматологией 
Скидки на изучение иностранных языков от Skyeng
Скидки на фитнес от Xfit
Скидки на кино от КАРО
Техника для работы
направить резюме tg @ivmargarita",telegram
devops_jobs_feed,21749,2025-10-07 07:18:38,"Публикатор: Valeriya
Обсуждение: @devops_jobs
#вакансия #fulltime #SRE #удаленно 
Вакансия: Senior SRE Engineer
Компания: Skyeng 
Зарплатная вилка: от 300k до 450k gross, оформление по ТК РФ
Формат работы: удалёнка из любой локации или офис в Москве
Занятость: полная занятость

Ищем опытного Ops/SRE инженера в команду эксплуатации. Нам предстоит внедрить и поддерживать новый критически важный для бизнеса биллинг на платформе 1С, и мы ищем человека, который станет центром экспертизы по его инфраструктурному сопровождению. 

Наш идеальный кандидат уже имеет опыт администрирования высоконагруженных систем на платформе 1С.

Твои задачи:
-Администрирование и обеспечение отказоустойчивости инфраструктуры для нового биллинга на базе 1С на Linux.
-Работа с кластером 1С: настройка, мониторинг, решение проблем.
-Поддержка и развитие инфраструктуры на базе Linux (Debian) и PostgreSQL.
-Участие в круглосуточных дежурствах для обеспечения стабильности сервисов (включая Kubernetes).
-Автоматизация рутинных задач и процессов эксплуатации.
-Обрабатывать инциденты: имеет доступ на production.
-Проводить работы в направлении информационной безопасности.
-Проводить имплементацию политики управления рисками: бекапы, резервирование, планы на случай аварий.


Буду рада вашим откликам и вопросам по вакансии) @LSonina",telegram
devops_jobs_feed,21744,2025-10-06 09:02:32,"Публикатор: Даниэлла Котовская🖤
Обсуждение: @devops_jobs
#вакансия #fulltime #middle #senior  #DevOps #Mlops #remote 

Компания Centicore находится в поисках Senior Mlops/DevOps  в команду. Наша компания занимается продуктовой разработкой проектов наших Заказчиков под ключ.

Вакансия: Senior Mlops/DevOps 
Формат работы: Удаленно по РФ
Вилка:  400–440к на руки (в зависимости от опыта и пожеланий кандидата)
Технический уровень: Senior

Ищем опытного инженера в команду развития централизованной MLOps-инфраструктуры для моделей машинного обучения банка 

 Основной  стек:  Jupyterhub, Airflow, ArgoWF, MLflow, Seldon core, Python, Hadoop (spark, hdfs), Docker, OpenShift/Kubernetes, longhorn, Jenkins, Kafka, Redis, PostgreSQL, vLLM, Kserv 

  Чем предстоит заниматься: 

Конфигурировать и разворачивать инфраструктурные компоненты 
Адаптировать/разрабатывать с нуля автоматизированные пайплайны под актуальные бизнес-задачи (RAG, ML, noML) 
Создавать и поддерживать пользовательские инструменты для работы в едином ML-контуре применения и обучения 
Масштабировать разрабатываемые системы и инструменты для управления жизненным циклом моделей машинного обучения 

 Что мы ожидаем от кандидата: 

Опыт DevOps от 3х лет (decker, helm, jenkins\gitlab CI, python) 
Опыт ML/MLOps от 1 года (airflow, jupyterhub, mlflow, seldon, cuda) 
Опыт администрирования Kubernetes от 2х лет 
Опыт работы Hadoop, Spark, Kafka, ELK 

 Для вопросов и резюме — пиши в лс @ktvsk_d
Буду рада познакомиться!",telegram
devops_jobs_feed,21736,2025-10-03 10:15:19,"Публикатор: Кирилл
Обсуждение: @devops_jobs
#вакансия
Компания: Astrum Entertainment
Вакансия: Senior SRE
Зарплата: 300000-500000
Формат:  ТК РФ 
Локация: РФ (удалёнка)
Важно! У нас есть дежурства.

Обязанности:
Поддержка высокой доступности highload web-сервисов (сайтов и API);
Взаимодействие с командами разработки/PM/GM в части разворачивания сервисов и решения проблем;
Поддержка технической документации в актуальном состоянии;
Автоматизация рабочих процессов;
Администрирование текущего парка инфраструктуры, состоящего из:
- bare-metal серверов и виртуальных машин;
- кластеров Kubernetes;
- баз данных MySQL, PostgreSQL, Clickhouse, Tarantool;
- брокеров сообщений Kafka, RabbitMQ;
Разворачивание новых web-сервисов и сайтов c использованием GitOps подхода на базе:
- LB Nginx;
- frontend Node.js;
- backend PHP, Golang;
- S3 хранилища;

Основные требования:
Опыт работы Linux administrator/SRE от 3-х лет;
Знание английского языка на уровне чтения и понимания технической документации;
Коммуникабельность, инициативность, самостоятельность; 
Практический опыт администрирования баз данных MySQL (важно!);
Практический опыт работы с Kubernetes в роли администратора (важно!);
Практика решения проблем на уровне сети (знание моделей TCP/IP, OSI, основных протоколов маршрутизации);
Понимание принципов работы контейнеризации, умение писать Dockerfile;
Умение работать с Prometheus/Grafana stack;
Знание систем управления конфигурациями (Ansible, SaltStack или другие);
Умение написать GitLab pipeline и/или доделать уже существующий;
Умение создавать шаблоны в Helm;
Умение конфигурировать Nginx;

Дополнительно (было бы плюсом):
Опыт работы с Terraform, Ceph;
Опыт работы с экосистемой OpenTelemetry;
Опыт миграции приложений с bare-metal серверов в контейнеры;
Понимание основ методологии SRE;
Знание языков программирования PHP, Golang, Python;
Опыт разработки планов Disaster recovery и построения отказоустойчивой инфраструктуры.

Отклики на вакансию просьба присылать через сайт: https://astrum-entertainment.ru/careers/25756",telegram
devops_jobs_feed,21734,2025-10-02 18:41:19,"Публикатор: Алина Оленич
Обсуждение: @devops_jobs
#LLMOps #MLOps #DevOps #AI #GenerativeAI #LLM #Python #Kubernetes #Docker #CICD #Cloud #AWS #Azure #GCP #ML #AIJobs #ITвакансия #вакансия

LLMOps-инженер (банк)
Компания: Selecty (КА)
Зарплата: 340 000 – 400 000 ₽ на руки
Формат: ИП или ТК РФ (на выбор)

Обязанности

Разработка и поддержка пайплайнов для работы с LLM: подготовка данных, развертывание и управление моделями
Автоматизация задач с использованием CI/CD и контейнерных технологий
Настройка систем мониторинга и алертинга для оценки производительности моделей
Оптимизация инфраструктуры и конфигурация LLM для работы под высокими нагрузками
Анализ требований проекта и подбор необходимых аппаратных ресурсов
Мониторинг использования ресурсов, планирование масштабирования и оптимизация затрат
Обеспечение безопасности и стабильности LLM-систем

Требования

Высшее техническое или математическое образование
Опыт работы DevOps инженером от 3 лет
Опыт в DevOps, MLOps или backend-разработке
Отличное знание Python
Опыт работы с облачными платформами (AWS, Azure, GCP)
Уверенное владение Docker, Kubernetes и инструментами CI/CD
Навыки в автоматизации развертывания и масштабирования систем
Опыт интеграции систем мониторинга и оповещения
Знание принципов обеспечения безопасности и оптимизации производительности
Будет плюсом: опыт работы на ML/AI проектах, понимание архитектуры генеративного ИИ и LLM

Условия

Оформление по ИП или ТК РФ (по выбору)
ДМС (включая стоматологию)
Компенсация фитнеса
Скидки на обучение английскому языку (Skyeng)
Индексация заработной платы
Современная техника для работы
IT-аккредитация компании

Откликнуться - @alinarood",telegram
devops_jobs_feed,21706,2025-09-30 08:07:47,"Публикатор: Денис
Обсуждение: @devops_jobs
#вакансия #vacancy #DevOps

Компания: ITKey 
Вакансия: DevOps Engineer (Ceph)
Локация: Россия 
Тип занятости: full-time
Формат: удаленно 
Вилка: 200к -400к net 

ITKey — это команда профессионалов с более чем 12-летним опытом работы в разработке и внедрении решений на базе OpenStack и Kubernetes. Мы успешно реализовали проекты для крупных международных компаний в сферах телекоммуникаций, банковского сектора, а также помогли многим стартапам улучшить процессы разработки и оптимизировать инфраструктуру.

Кого мы ищем: DevOps Engineer (Ceph)

Чем предстоит заниматься:
—Сопровождение и развитие платформы Ceph в средах OpenStack.
—Настройка сервисов мониторинга и логирования.
—Сборка и отладка сервисов в Docker контейнерах.
—Взаимодействие с командами разработки и архитекторами платформы.
—Разработка и поддержка Gitlab pipeline'ов.
—Создание/доработка существующих Ansible playbook'ов.

Мы ждем от кандидата:
—Ceph: знание crush algorithm, основных компонентов и типов хранилищ. Развертывание, управление, настройка мониторинга. Навыки траблшутинга, интеграция, навыки планирования мощностей. Работа с оборудованием (HW for Ceph), базовые операции с дисками. Настройка шифрования, работа с firewalls и тд.
—Linux (минимум - понимание сети, системных вызовов, iostat, iotop, perf, sysctl-параметров).
—Ansible.
—Docker/Podman.
—Сети.
—Kubernetes, Rook.
—GitLab - умение писать и отлаживать пайп-лайн

Стек, который используется на проекте:
—OpenStack;
—Ansible;
—Kolla-Ansible;
—мониторинг (prometheus, victoria metrics, grafana);
—логирование (ELK – Elasticsearch, Logstash, Kibana).

Что мы предлагаем:
—График работы 5/2 с возможностью гибридного формата или полного удалённого участия.
—Бессрочный трудовой договор.
—Бонусная система, включая проектные премии.
—ДМС, программы психологической поддержки.
—Компания оплачивает обучение и сертификацию.
—Возможность профессионального и карьерного роста.
—Преимущества работы в IT-компании.

Подробнее о нас: https://itkey.com

Контакты для связи: @a_evseenkova",telegram
devops_jobs_feed,21701,2025-09-29 12:56:32,"Публикатор: Margarita Ivanishcheva
Обсуждение: @devops_jobs
#вакансия  #support   #РФ #РБ #PostgreSQL #Ansible  #Linux  #Jenkins   #Ansible    #Grafana  #ELK 


Коллеги, добрый 
В поиске  инженера по сопровождению/главного эксперта БД + опыт работы с DevOps инструментами на банковский проект  

Формат работы:  удаленка (РФ и РБ)
Откликнуться tg @ivmargarita
от 350 000   до 430 000 gross (ТК РФ или ИП)

 
Требования/Обязанности:
 - Опыт администрирования БД Postgre SQL от 3х лет
  - Опыт работы с Ansible
 - Опыт работы с инструментами мониторинга информационных систем (Grafana, ELK Stack и т.д.)
 - Знание UNIX-подобных систем на уровне администратора
 - Приветсвуется опыт работы с инструментами автоматизации и управления конфигурациями (Jenkins и др.)
 -  Atlassian (Jira, Bitbucket, Confluence)

Обязанности кандидата:
 - Поддержка тестовых и промышленных информационных систем Банка (БД Postgre SQL)(развертывание, конфигурирование, администрирование, обновление, резервное копирование и восстановление).
 - Устранение инцидентов с доступностью и производительностью.
 - Анализ производительности СУБД и оптимизация структуры.
Настройка мониторинга СУБД, автоматизация рутинных административных операций (shell, ansible).
 - Работа в команде и активное взаимодействие с разработчиками и тестировщиками.


 Условия
Оформление по ТК РФ или ИП в аккредитованную ИТ компанию
ДМС со стоматологией 
Скидки на изучение иностранных языков от Skyeng
Скидки на фитнес от Xfit
Скидки на кино от КАРО
Техника для работы
направить резюме tg @ivmargarita",telegram
devops_jobs_feed,21695,2025-09-29 08:12:38,"Публикатор: Alexandra Kononenko HR
Обсуждение: @devops_jobs
#вакансия #рф #k8s #kubernetes
Вакансия: DevOps (Системный Инженер)
Компания: POLI HUNT
Опыт работы: 3–6 лет
График: 5/2, 8 часовой рабочий день
Формат работы: удалённо в пределах РФ или гибрид (офис в Москве)
Уровень ЗП: от 300 000 р  до 400 000 р (gross)

О продукте: продукт, который полностью автоматизирует работу главного агронома, агронома технолога и агрохимика на тепличном комбинате через управление климатом, питанием, поливами и выдачу рекомендаций по уходным работам и в связи с расширением команды открываем позицию Системного инженера.

Обязанности:
- Разработка и поддержка CI/CD пайплайнов для БД, библиотек, микросервисов и приложений в GitLab
- Развертывание, настройка, развитие и поддержка работоспособности контуров dev/stage/prod
- Проектирование, разработка и поддержка системы мониторинга и логгирования
- Обновление ПО (GitLab, Jira, Confluence и др.), мониторинг и устранение CVE
- Автоматизация, управление и развитие компонентов облачной инфраструктуры: DB, S3, k8s, network, VM и др.
- Работа с командами разработки и тестирования в рамках релизных циклов
- Планирование и сопровождение релизов, участие в решении инцидентов
- Ведение технической документации

Требования:
- Высшее техническое/математическое образование
- Понимание работы облачных экосистем: K2 Cloud/Selectel/Yandex Cloud/AWS/GCP/Azure и др.
- Опыт работы с IaC инструментами: Terraform, Ansible
- Опыт работы с k8s: настройка, управление, масштабирование
- Опыт настройки GitLab CI/CD пайплайнов
- Знание сетевого взаимодействия: DNS, DHCP, NAT, TCP/IP, балансировщики L3/L7, ingress-nginx
- Опыт разработки скриптов автоматизации
- Навыки работы с Linux, Git
- Английский язык B1-С1 на уровне работы с технической документацией

Мы предлагаем:
- Разработку уникального продукта с нуля в области AgriTech, который изменит отрасль сельского хозяйства: web, мобильные приложения, компьютерное зрение, машинное обучение
- Работу в передовой команде, имеющей успешный опыт разработки инновационных продуктов
- Перспективы карьерного и профессионального роста
- Аккредитованная IT-компания, оформление по ТК РФ, белая ЗП, премии, регулярный отпуск, ДМС после испытательного срока (3 мес)
- Офис А-класса в пешей доступности от м. Киевская
- График работы: офис/гибрид/удаленка, работаем головой на результат, а не 8 часов в день
- Обучение за счет компании

Контакт: @AlexandraKononenko",telegram
devops_jobs_feed,21686,2025-09-26 11:44:49,"Публикатор: Margarita Ivanishcheva
Обсуждение: @devops_jobs
#вакансия  #support  #РФ #РБ #PostgreSQL #Ansible  #Linux  #Jenkins   #Ansible   #Grafana  #ELK 


Коллеги, добрый 
В поиске  инженера по сопровождению/главного эксперта БД + опыт работы с DevOps инструментами на банковский проект  

Формат работы:  удаленка (РФ и РБ)
Откликнуться tg @ivmargarita
от 350 000   до 430 000 gross (ТК РФ или ИП)

 
Пожелания
 - Опыт администрирования БД Postgre SQL от 3х лет
  - Опыт работы с Ansible
 - Опыт работы с инструментами мониторинга информационных систем (Grafana, ELK Stack и т.д.)
 - Знание UNIX-подобных систем на уровне администратора
 - Приветсвуется опыт работы с инструментами автоматизации и управления конфигурациями (Jenkins и др.)
 -  Atlassian (Jira, Bitbucket, Confluence)

Обязанности кандидата:
 - Поддержка тестовых и промышленных информационных систем Банка (БД Postgre SQL)(развертывание, конфигурирование, администрирование, обновление, резервное копирование и восстановление).
 - Устранение инцидентов с доступностью и производительностью.
 - Анализ производительности СУБД и оптимизация структуры.
Настройка мониторинга СУБД, автоматизация рутинных административных операций (shell, ansible).
 - Работа в команде и активное взаимодействие с разработчиками и тестировщиками.


 Условия
Оформление по ТК РФ или ИП в аккредитованную ИТ компанию
ДМС со стоматологией 
Скидки на изучение иностранных языков от Skyeng
Скидки на фитнес от Xfit
Скидки на кино от КАРО
Техника для работы
направить резюме tg @ivmargarita",telegram
devops_jobs_feed,21682,2025-09-26 08:42:31,"Публикатор: Xenia Poddubnaia
Обсуждение: @devops_jobs
#вакансия #удаленка  #DevOps #SRE/DevOps Engineer 

Компания HaaS Platform находится в поисках SRE/DevOps Engineer (FinTech)
Инженер : SRE/DevOps 
Формат работы: даленно РФ в часовом поиске, близком к московскому (±4 часа максимум)
Вилка: 350 000-400 000т.рублей 
Оформление: ТК


 SRE/DevOps Engineer (FinTech)

В связи с расширением команды ищем опытного SRE/DevOps инженера с экспертизой в CI/CD процессах, обеспечении observability и навыками работы с PostgreSQL в быстрорастущую FinTech компанию, специализирующейся на процессинге.

Чем предстоит заниматься:
- Эксплуатация и развертывание высоконагруженных микросервисов.
- Работа с PostgreSQL: оптимизация запросов, отладка и глубокий анализ работы СУБД.
- Автоматизация инфраструктуры с использованием Docker, Ansible/Terraform и Nginx/HAProxy.
- Мониторинг и аналитика: настройка метрик в Prometheus, создание дашбордов в Grafana и настройка алертинга.
- Развитие CI/CD процессов с использованием GitLab CI/CD и Flux.
- Выполнение рутинных задач по мониторингу и проверке бэкапов в рабочее время.

Требования:
- Опыт от 5 лет в эксплуатации нагруженных микросервисов.
- Уверенное владение Linux, Shell и Git.
- Глубокие знания PostgreSQL, Docker, Ansible, Terraform, Nginx/HAProxy.
- Опыт работы с системами логгирования и мониторинга.
- Инициативность, интерес к смежным областям и желание влиять на процессы.

Что мы предлагаем:
- Официальное трудоустройство по ТК РФ в аккредитованную ИТ-компанию.
- Гибридный или полностью удаленный формат работы в РФ.
- ДМС с первого рабочего дня.
- Отсутствие бюрократии.
- Технику для работы (Macbook, мониторы и все, что нужно для комфортной работы).
- Широкие возможности для профессионального и личностного роста.

Для вопросов и резюме обращайтесь в лс :@sourserXP",telegram
devops_jobs_feed,21679,2025-09-25 16:17:16,"Публикатор: Alex Recruiter
Обсуждение: @devops_jobs
#вакансия #работа #DevOps #Middle #Удалёнка #codeunion #CI/CD #Docker #Kubernetes #AWS

DevOps Engineer в стартап-студию Code Union

Формат: Проектная работа, удаленно
Условия: Оформление ГПХ, почасовая оплата
Контакты: @codeunion_recruiter
Оплата: 6500-7400 KZT за час

О проекте: 
Разрабатываем мобильное приложение в сфере FoodTech. Основной упор будет сделан на обработку видео, мобильные плееры, рекомендательные алгоритмы и оркестрацию интеграций.

Что нужно делать:
- Разработка, настройка и поддержка CI/CD пайплайнов
- Поддержка и администрирование тестовых и продакшн-сред на VPS/облачных платформах
- Настройка контейниризации и оркестрации
- Настройка AWS
- Настройка бэкапов 
- Обеспечения базовой кибербезопасности системы

Что мы ожидаем:
- Опыт работы на позиции DevOps Engineer от 2 лет
- Опыт работы с Docker и Kubernetes в продакшн-среде
- Опыт работы с системами мониторинга и логирования (Prometheus, Grafana)
- Опыт настройки CI/CD пайплайнов
- Опыт работа с Postgres & mongodb
- Опыт в настройке шардирования и репликации 
- Опыт в настройке high load систем будет плюсом
- Глубокие знания Linux (Ubuntu) и сетевых технологий
- Понимание принципов безопасной разработки и эксплуатации (DevSecOps)
- Навыки написания серверных скриптов (Bash, Python, Nodejs)

Что мы предлагаем:
- Свободный график. Мы ценим ваш баланс между работой и личной жизнью.
- Работа над интересными проектами в сферах e-commerce, fintech, ed-tech, результаты которых вы сможете представить в портфолио.

Контакты:
Если вы готовы к работе над интересными проектами — ждем ваш отклик!
Отправляйте резюме сюда: @codeunion_recruiter",telegram
devops_jobs_feed,21676,2025-09-25 14:58:48,"Публикатор: EV
Обсуждение: @devops_jobs
#резюме #cv #resume #Резюме #Resume

Позиция: 'играющий тренер', грейд и тайтл обсуждаемы
Формат работы: офис, гибрид, удаленка
Занятость: полная
Ожидания по зарплате: в Москве от 500к руб на руки с учетом премий 
Технический стек: MS Azure, MS on-prem, BitBucket, Nexus, Jenkins, Ansible, Helm, Docker/K8S/OpenShift, S3/MinIO, Hashicorp Vault, RedHat Linux, Nginx, PostgreSQL, Fluentbit, Sonarqube, Checkmarx, Prometheus, Grafana, AI, RAG

Обо мне: https://www.linkedin.com/in/evgeniy-vovney/

Контакты: @eavovney",telegram
devops_jobs_feed,21675,2025-09-25 14:55:30,"Публикатор: Алина Оленич
Обсуждение: @devops_jobs
#LLMOps #MLOps #DevOps #AI #GenerativeAI #LLM #Python #Kubernetes #Docker #CICD #Cloud #AWS #Azure #GCP #ML #AIJobs #ITвакансия #вакансия

LLMOps-инженер (банк)
Компания: Selecty (КА)
Зарплата: 340 000 – 400 000 ₽ на руки
Формат: ИП или ТК РФ (на выбор)

Обязанности

Разработка и поддержка пайплайнов для работы с LLM: подготовка данных, развертывание и управление моделями
Автоматизация задач с использованием CI/CD и контейнерных технологий
Настройка систем мониторинга и алертинга для оценки производительности моделей
Оптимизация инфраструктуры и конфигурация LLM для работы под высокими нагрузками
Анализ требований проекта и подбор необходимых аппаратных ресурсов
Мониторинг использования ресурсов, планирование масштабирования и оптимизация затрат
Обеспечение безопасности и стабильности LLM-систем

Требования

Высшее техническое или математическое образование
Опыт работы DevOps инженером от 3 лет
Опыт в DevOps, MLOps или backend-разработке
Отличное знание Python
Опыт работы с облачными платформами (AWS, Azure, GCP)
Уверенное владение Docker, Kubernetes и инструментами CI/CD
Навыки в автоматизации развертывания и масштабирования систем
Опыт интеграции систем мониторинга и оповещения
Знание принципов обеспечения безопасности и оптимизации производительности
Будет плюсом: опыт работы на ML/AI проектах, понимание архитектуры генеративного ИИ и LLM

Условия

Оформление по ИП или ТК РФ (по выбору)
ДМС (включая стоматологию)
Компенсация фитнеса
Скидки на обучение английскому языку (Skyeng)
Индексация заработной платы
Современная техника для работы
IT-аккредитация компании

Откликнуться - @alinarood",telegram
